	date	Hprum	SCE	SNO	SVH	SRA	SSV	Tprum	T05prum	Fprum	Fmax	Dprum
13093	4/19/2014	NA	7.916666667	0	NA	0.4	6	5.220416667	-0.066666667	5.04	11.9375	60.625
13094	4/20/2014	NA	5.75	0	0	0.1	9.6	5.054583333	2.5875	2.785833333	7.225	98.91666667
13095	4/21/2014	NA	0	0	0	0.6	0	3.797083333	2.475	3.435	7.954166667	133.2916667
13096	4/22/2014	NA	0	0	NA	0.4	0.3	6.321666667	3.654166667	2.662916667	5.979166667	172.625
13097	4/23/2014	NA	0	0	NA	0.3	4.6	7.18625	4.466666667	3.563333333	5.9125	225.7083333
13098	4/24/2014	NA	0	0	NA	10.9	2.1	7.354166667	4.966666667	2.773333333	6.595833333	65.45833333
13099	4/25/2014	NA	0	0	NA	0	3.9	8.057083333	4.729166667	2.3525	6.154166667	76.375
13100	4/26/2014	NA	0	0	NA	0.5	3.5	8.141666667	5.783333333	1.32375	3.579166667	180.0833333
13101	4/27/2014	NA	0	0	0	0	1.9	8.0625	6.220833333	1.363333333	3.670833333	139.0833333
13102	4/28/2014	NA	0	0	0	1.8	3.8	7.878333333	6.9	1.098333333	3.408333333	156.1666667
13103	4/29/2014	NA	0	0	NA	0	9.7	6.741666667	6.745833333	2.306666667	4.945833333	116.5416667
13104	4/30/2014	NA	0	0	NA	0	4.9	6.8625	6.141666667	1.872083333	4.4125	138.875
13105	5/1/2014	NA	0	0	NA	6.3	4.5	7.0825	6.295833333	1.861666667	4.220833333	255.2083333
13106	5/2/2014	NA	0	0	NA	6.7	1.2	5.080416667	6.2875	1.169583333	3.920833333	142.5
13107	5/3/2014	NA	0	0	NA	0.4	0.2	-2.367083333	4.1875	6.415416667	11.0875	55.41666667
13108	5/4/2014	NA	0	0	0	0	5.2	-2.11875	2.970833333	5.766666667	9.5375	308.9166667
13109	5/5/2014	NA	0	0	0	0	0.5	-0.44625	2.908333333	1.476666667	3.783333333	193.875
13110	5/6/2014	NA	0	0	NA	0	8.3	5.929166667	4.558333333	3.210416667	7.6375	182.8333333
13111	5/7/2014	NA	0	0	NA	19.1	0.9	5.345	5.191666667	2.94	7.091666667	200.9166667
13112	5/8/2014	NA	0	0	NA	2.8	1	4.360833333	4.995833333	2.767083333	6.816666667	205.2083333
13113	5/9/2014	NA	0	0	NA	8.9	0.2	6.089166667	5.441666667	3.617916667	9.0875	213.7083333
13114	5/10/2014	NA	0	0	NA	5.3	2.5	4.123333333	5.520833333	4.04125	8.845833333	216.7083333
13115	5/11/2014	NA	0	0	0	13.2	0.9	3.885833333	5.8375	2.849166667	7.7625	206.375
13116	5/12/2014	NA	0	0	0	6.9	2.4	1.814166667	4.816666667	2.764583333	6.745833333	244.875
13117	5/13/2014	NA	0	0	NA	4	1.4	1.5925	4.445833333	3.195833333	6.5	273.3333333
13118	5/14/2014	NA	0	0	NA	2	2.3	0.394583333	4.0875	5.487916667	9.595833333	322
13119	5/15/2014	NA	0	0	NA	1.1	0	1.352083333	3.308333333	7.95	14.23333333	279.4166667
13120	5/16/2014	NA	0	0	NA	14.2	1.9	0.40625	3.004166667	7.538333333	16.45833333	101.7916667
13121	5/17/2014	NA	0	0	NA	58.2	0	3.004166667	2.745833333	6.125416667	11.43333333	189.3333333
13122	5/18/2014	NA	0	0	0	7.2	0.3	4.389166667	4.404166667	2.567083333	6.2	120.7083333
13123	5/19/2014	NA	0	0	0	8.4	1.3	7.099166667	5.716666667	3.720833333	8.504166667	152.125
13124	5/20/2014	NA	0	0	NA	0	12.2	12.20416667	8.616666667	1.907916667	5.0625	135.7916667
13125	5/21/2014	NA	0	0	NA	0	13.5	13.14958333	9.691666667	3.460833333	8.2625	125.0416667
13126	5/22/2014	NA	0	0	NA	0	12.1	14.0325	10.8125	5.971666667	13.36666667	124.8333333
13127	5/23/2014	NA	0	0	NA	16.2	10.3	14.60666667	11.90416667	3.640416667	8.716666667	144.8333333
13128	5/24/2014	NA	0	0	NA	2.1	0.6	10.72541667	11.425	2.457083333	5.925	189.125
13129	5/25/2014	NA	0	0	0	0	8.7	10.63833333	10.56666667	3.27125	6.220833333	126.2083333
13130	5/26/2014	NA	0	0	0	0.1	5	10.90541667	10.77083333	3.208333333	7.791666667	57.79166667
13131	5/27/2014	NA	0	0	NA	10.4	0.7	11.1275	11.25416667	1.620833333	4.45	146.1666667
13132	5/28/2014	NA	0	0	NA	10.1	0.4	9.242083333	10.86666667	1.234166667	3.595833333	196.375
13133	5/29/2014	NA	0	0	NA	3	0	2.01625	8.9125	3.65125	7.629166667	114.7083333
13134	5/30/2014	NA	0	0	NA	4.9	2.8	2.433333333	6.683333333	4.491666667	8.658333333	194.9166667
13135	5/31/2014	NA	0	0	NA	0.1	9	6.836666667	7.8375	4.235	7.641666667	323.8333333
13136	6/1/2014	NA	NA	NA	NA	0	3.7	6.3125	8.241666667	4.00625	7.2375	283.0416667
13137	6/2/2014	NA	NA	NA	NA	0.6	3.3	5.375	8.004166667	5.060416667	8.604166667	329.5416667
13138	6/3/2014	NA	NA	NA	NA	0.5	0.1	5.82625	7.854166667	3.017083333	5.529166667	310.7916667
13139	6/4/2014	NA	NA	NA	NA	0	2.4	8.365	8.275	1.770833333	4.1375	192.9166667
13140	6/5/2014	NA	NA	NA	NA	0.2	2.1	8.063333333	8.458333333	2.449583333	5.45	208.625
13141	6/6/2014	NA	NA	NA	NA	0	7.7	9.523333333	9.166666667	1.730833333	4.158333333	214.9583333
13142	6/7/2014	NA	NA	NA	NA	0	14.3	14.05958333	10.61666667	1.637083333	4.829166667	203.4583333
13143	6/8/2014	NA	NA	NA	NA	0	12.5	18.17416667	12.48333333	1.574166667	4.05	219.7916667
13144	6/9/2014	NA	NA	NA	NA	0.1	11.1	19.50041667	13.50416667	1.330833333	3.683333333	214.5833333
13145	6/10/2014	NA	NA	NA	NA	0	10.8	19.44791667	14.15416667	1.94125	4.516666667	195.2083333
13146	6/11/2014	NA	NA	NA	NA	1.6	6.5	17.58416667	14.4	2.515833333	5.675	244.7083333
13147	6/12/2014	NA	NA	NA	NA	0.2	6.7	11.1575	13.13333333	5.37	9.408333333	331.0416667
13148	6/13/2014	NA	NA	NA	NA	1.6	3.5	7.731666667	11.6	5.34375	9.891666667	304.4166667
13149	6/14/2014	NA	NA	NA	NA	10.1	1.9	5.42375	10.06666667	4.816666667	8.8125	319.125
13150	6/15/2014	NA	NA	NA	NA	0	8.3	5.664583333	10.0625	4.629583333	7.904166667	239.5
13151	6/16/2014	NA	NA	NA	NA	0.2	3.6	7.969583333	9.720833333	3.002083333	5.416666667	296.9583333
13152	6/17/2014	NA	NA	NA	NA	1.5	4.2	8.4675	10	3.392916667	6.0125	277.2083333
13153	6/18/2014	NA	NA	NA	NA	0	6.8	9.340416667	9.995833333	2.782083333	5.095833333	290.9166667
13154	6/19/2014	NA	NA	NA	NA	0.3	6	8.229166667	10.04166667	4.3175	7.916666667	286.0833333
13155	6/20/2014	NA	NA	NA	NA	5	0.8	4.824583333	8.908333333	5.208333333	9.6125	290.8333333
13156	6/21/2014	NA	NA	NA	NA	1.7	0.5	4.25625	8.179166667	4.36625	8.65	282
13157	6/22/2014	NA	NA	NA	NA	0.7	0.4	5.735833333	7.991666667	3.967083333	8.120833333	279.125
13158	6/23/2014	NA	NA	NA	NA	0	12.6	6.847916667	9.266666667	3.822916667	7.195833333	286.0833333
13159	6/24/2014	NA	NA	NA	NA	0.4	4.9	7.220416667	9.4875	3.250833333	6.025	303.375
13160	6/25/2014	NA	NA	NA	NA	54.6	0	5.737083333	8.475	1.820416667	4.691666667	153.1666667
13161	6/26/2014	NA	NA	NA	NA	7	3.9	5.670416667	7.679166667	3.077916667	6.375	146.1666667
13162	6/27/2014	NA	NA	NA	NA	0	9.8	9.744583333	9.225	2.005	4.745833333	171
13163	6/28/2014	NA	NA	NA	NA	2	5.5	12.17666667	10.02916667	2.444583333	5.85	164.3333333
13164	6/29/2014	NA	NA	NA	NA	7.7	0	9.980833333	10.44166667	3.469583333	8.070833333	204.625
13165	6/30/2014	NA	NA	NA	NA	1	0.2	6.746666667	9.645833333	4.352916667	7.4625	321.3333333
13166	7/1/2014	NA	NA	NA	NA	0.6	2.1	6.569166667	9.095833333	2.77125	5.508333333	280.2916667
13167	7/2/2014	NA	NA	NA	NA	0.1	4	8.967083333	9.320833333	2.478333333	5.125	252.0416667
13168	7/3/2014	NA	NA	NA	NA	0	11.4	10.42875	10.00833333	2.569166667	5.491666667	224
13169	7/4/2014	NA	NA	NA	NA	0	13.6	14.6925	11.33333333	3.203333333	7.8625	147.7083333
13170	7/5/2014	NA	NA	NA	NA	8.4	4.7	13.5075	12.37916667	2.383333333	5.945833333	174.2083333
13171	7/6/2014	NA	NA	NA	NA	0.4	4.6	14.88625	13.04166667	1.564166667	3.916666667	196.25
13172	7/7/2014	NA	NA	NA	NA	41.4	6.9	16.52083333	12.94166667	1.9525	5.1375	139
13173	7/8/2014	NA	NA	NA	NA	35	1.7	15.46333333	13.44166667	3.7675	9.029166667	137.2916667
13174	7/9/2014	NA	NA	NA	NA	22.8	0	10.69541667	13.29583333	2.795	6.25	187.0416667
13175	7/10/2014	NA	NA	NA	NA	24	0.7	8.676666667	12.00833333	2.283333333	5.370833333	162.9166667
13176	7/11/2014	NA	NA	NA	NA	3.5	0.8	10.62333333	11.90833333	3.616666667	7.583333333	149.8333333
13177	7/12/2014	NA	NA	NA	NA	0	7.8	9.639166667	12.19583333	3.453333333	5.820833333	292.6666667
13178	7/13/2014	NA	NA	NA	NA	0.8	6	9.841666667	12.025	3.061666667	6.754166667	210.875
13179	7/14/2014	NA	NA	NA	NA	0	3.3	11.9425	12.49166667	2.974166667	6.541666667	201.4583333
13180	7/15/2014	NA	NA	NA	NA	5.8	4.8	13.00208333	12.70416667	2.09625	4.2375	241.3333333
13181	7/16/2014	NA	NA	NA	NA	0.2	5.1	14.27333333	12.7	1.992083333	3.833333333	135.0416667
13182	7/17/2014	NA	NA	NA	NA	0	1.2	15.0475	13.2125	0.858333333	2.541666667	195
13183	7/18/2014	NA	NA	NA	NA	0	8.3	15.68625	13.3375	1.49875	3.4	181.2916667
13184	7/19/2014	NA	NA	NA	NA	0	7.8	17.70541667	13.60416667	1.0825	3.3875	157.25
13185	7/20/2014	NA	NA	NA	NA	0	11.6	18.96708333	14.62916667	2.082916667	5.0375	153.75
13186	7/21/2014	NA	NA	NA	NA	40.8	1.9	16.73416667	14.76666667	2.405	6.008333333	128.5833333
13187	7/22/2014	NA	NA	NA	NA	0	11.2	14.66416667	14.95416667	4.11125	10.36666667	52.54166667
13188	7/23/2014	NA	NA	NA	NA	0.1	10.4	13.12166667	14.775	3.498333333	9.025	58.33333333
13189	7/24/2014	NA	NA	NA	NA	31.7	0	10.18208333	13.025	3.562083333	8.191666667	65.79166667
13190	7/25/2014	NA	NA	NA	NA	0.2	4.4	12.69541667	13.5375	1.436666667	4.004166667	143.75
13191	7/26/2014	NA	NA	NA	NA	0	9.2	15.9325	14.1875	1.72	4.433333333	135.125
13192	7/27/2014	NA	NA	NA	NA	1	5.8	16.52791667	14.5625	1.329583333	3.691666667	136.9583333
13193	7/28/2014	NA	NA	NA	NA	26.8	6.7	15.68125	14.72083333	2.319166667	5.6875	141.75
13194	7/29/2014	NA	NA	NA	NA	1.4	3.5	15.09958333	14.63333333	1.870833333	4.7875	168.7083333
13195	7/30/2014	NA	NA	NA	NA	0.3	3.8	14.97125	15.16666667	1.68	4.275	170.2916667
13196	7/31/2014	NA	NA	NA	NA	5.9	0.3	11.55333333	14.22083333	4.764166667	7.941666667	260.1666667
13197	8/1/2014	NA	NA	NA	NA	0.1	1.5	12.10333333	13.4125	1.35	4.241666667	117.1666667
13198	8/2/2014	NA	NA	NA	NA	0.6	7.1	16.45875	14.49166667	3.53	8.633333333	132.9166667
13199	8/3/2014	NA	NA	NA	NA	7.5	1.9	14.54083333	15.01666667	2.805833333	6.891666667	167.4166667
13200	8/4/2014	NA	NA	NA	NA	1.5	1.2	13.30375	14.58333333	1.4825	3.620833333	227.4166667
13201	8/5/2014	NA	NA	NA	NA	2.9	5.8	12.14208333	14.65	3.764583333	6.779166667	304.7916667
13202	8/6/2014	NA	NA	NA	NA	0.6	1.3	11.16375	13.86666667	2.084166667	4.620833333	137.2916667
13203	8/7/2014	NA	NA	NA	NA	0	4.6	12.79125	13.45833333	1.56	3.7375	209.7916667
13204	8/8/2014	NA	NA	NA	NA	0.6	1.8	12.97083333	13.4125	1.285833333	3.225	216.4166667
13205	8/9/2014	NA	NA	NA	NA	0	9.5	15.67083333	13.94583333	2.807916667	6.258333333	210.2916667
13206	8/10/2014	NA	NA	NA	NA	0.1	7.2	15.20416667	14.49166667	3.080416667	7.416666667	173.5833333
13207	8/11/2014	NA	NA	NA	NA	8.5	0	11.98208333	14.1	2.791666667	6.816666667	200.5416667
13208	8/12/2014	NA	NA	NA	NA	0.4	2.8	9.518333333	12.73333333	2.210833333	5.6125	178.375
13209	8/13/2014	NA	NA	NA	NA	4.7	1.6	10.32625	12.39583333	2.620416667	6.1875	153.0416667
13210	8/14/2014	NA	NA	NA	NA	3.5	0.9	8.484166667	12.15	2.612916667	6.4125	241.2916667
13211	8/15/2014	NA	NA	NA	NA	15	3.9	7.77375	11.73333333	2.220833333	5.9375	206.0416667
13212	8/16/2014	NA	NA	NA	NA	17.5	1.1	6.610416667	10.95833333	3.5775	7.266666667	282
13213	8/17/2014	NA	NA	NA	NA	0.3	0.6	7.21125	10.35416667	3.487916667	8.533333333	215.2916667
13214	8/18/2014	NA	NA	NA	NA	3.9	0.1	7.54875	10.125	3.558333333	9.125	192.2083333
13215	8/19/2014	NA	NA	NA	NA	0	3.1	7.048333333	10.0875	2.500416667	6.2	196.4583333
13216	8/20/2014	NA	NA	NA	NA	0	8.9	6.370833333	10.34166667	2.20625	5.295833333	237.75
13217	8/21/2014	NA	NA	NA	NA	1.9	3.6	6.859583333	9.995833333	1.759166667	3.9	270.2083333
13218	8/22/2014	NA	NA	NA	NA	1.9	4.7	8.02875	9.416666667	2.511666667	5.9375	179.7916667
13219	8/23/2014	NA	NA	NA	NA	0	4.3	7.602083333	9.795833333	1.8925	4.783333333	225.25
13220	8/24/2014	NA	NA	NA	NA	5.1	3.1	4.630416667	9.225	4.00625	7.679166667	288.125
13221	8/25/2014	NA	NA	NA	NA	0	4.1	5.838333333	8.766666667	2.585833333	5.825	207.8333333
13222	8/26/2014	NA	NA	NA	NA	6.3	0	5.475416667	8.683333333	1.198333333	3.154166667	205.875
13223	8/27/2014	NA	NA	NA	NA	0.4	4.5	6.050416667	8.866666667	3.6675	7.05	228.375
13224	8/28/2014	NA	NA	NA	NA	0	8.2	7.735416667	9.041666667	2.334583333	4.783333333	251.1666667
13225	8/29/2014	NA	NA	NA	NA	0.8	2.6	9.894583333	9.016666667	2.148333333	5.104166667	200.7916667
13226	8/30/2014	NA	NA	NA	NA	5.4	3.6	10.18	10.29166667	2.617916667	4.941666667	255.25
13227	8/31/2014	NA	NA	NA	NA	7.2	0	8.617083333	10.0625	2.685416667	5.6375	216.375
13228	9/1/2014	NA	NA	NA	NA	15	0	7.025833333	9.345833333	6.127083333	9.5125	331
13229	9/2/2014	NA	NA	NA	NA	12	0	7.105416667	8.975	4.833333333	8.675	142.7083333
13230	9/3/2014	NA	NA	NA	NA	0.1	6.7	9.13625	9.525	3.98625	10.0875	59.33333333
13231	9/4/2014	NA	NA	NA	NA	0	11.6	13.54041667	10.60416667	2.728333333	7.008333333	116
13232	9/5/2014	NA	NA	NA	NA	0	7.4	14.32541667	10.75833333	1.089166667	3.195833333	185.2916667
13233	9/6/2014	NA	NA	NA	NA	7.3	5.1	13.23625	11.0625	1.335416667	2.883333333	239.6666667
13234	9/7/2014	NA	NA	NA	NA	0	8.9	13.88208333	11.51666667	1.56	3.625	200.5
13235	9/8/2014	NA	NA	NA	NA	0.6	4.6	13.3875	11.95833333	1.292083333	3.591666667	238
13236	9/9/2014	NA	NA	NA	NA	0.1	2.6	9.354166667	11.975	2.915	5.55	301.875
13237	9/10/2014	NA	NA	NA	NA	0	1.7	6.772916667	10.75416667	2.742916667	5.158333333	286.8333333
13238	9/11/2014	NA	NA	NA	NA	28.8	0	7.08125	9.725	2.667916667	6.491666667	80.625
13239	9/12/2014	NA	NA	NA	NA	5.5	0.6	10.60583333	9.883333333	3.5925	8.445833333	104.125
13240	9/13/2014	NA	NA	NA	NA	0.8	6.4	11.18625	10.4375	2.063333333	5.358333333	105.9583333
13241	9/14/2014	NA	NA	NA	NA	2.2	1.1	11.33666667	11.25	2.785416667	7.2	71.54166667
13242	9/15/2014	NA	NA	NA	NA	0	9	12.33125	11.13333333	2.625	6.7	94.41666667
13243	9/16/2014	NA	NA	NA	NA	0	6.8	12.08458333	11.24166667	1.55875	4.129166667	130.125
13244	9/17/2014	NA	NA	NA	NA	0	10.1	10.9925	11.07083333	3.182916667	7.6875	132.9583333
13245	9/18/2014	NA	NA	NA	NA	0	10.3	9.351666667	11.05	4.916666667	11.25	123.9583333
13246	9/19/2014	NA	NA	NA	NA	10.9	3.5	10.32208333	11.05	1.82625	4.633333333	129.25
13247	9/20/2014	NA	NA	NA	NA	19.7	1.2	11.54291667	11.57083333	2.057916667	4.595833333	259.4583333
13248	9/21/2014	NA	NA	NA	NA	12.1	0.2	9.274583333	11.52916667	3.710416667	7.1375	286.0833333
13249	9/22/2014	NA	NA	NA	NA	14	0.1	2.542083333	9.341666667	5.712083333	10.70833333	294.75
13250	9/23/2014	NA	NA	NA	NA	13.2	2	1.660416667	7	6.081666667	10.87916667	318.25
13251	9/24/2014	NA	NA	NA	NA	0	9.6	3.318333333	6.341666667	1.782083333	4.708333333	179.625
13252	9/25/2014	NA	NA	NA	NA	1.4	0.2	3.960416667	6.933333333	3.98375	8.091666667	274.0833333
13253	9/26/2014	NA	NA	NA	NA	5.5	0	6.015	7.0875	4.770833333	8.516666667	286.7083333
13254	9/27/2014	NA	NA	NA	NA	6.1	3.6	6.583333333	7.75	4.603333333	8.075	313.0833333
13255	9/28/2014	NA	NA	NA	NA	0	10.7	9.455	7.179166667	1.55375	3.383333333	243.625
13256	9/29/2014	NA	NA	NA	NA	0	10.5	12.15958333	7.241666667	1.426666667	3.804166667	237.8333333
13257	9/30/2014	NA	0	0	NA	0.2	0.9	10.63	8.395833333	2.55875	4.975	272.75
13258	10/1/2014	NA	0	0	NA	1.6	0.3	8.714166667	9.091666667	3.73875	6.591666667	265.2916667
13259	10/2/2014	NA	0	0	NA	0.1	2	7.19875	8.733333333	3.510416667	6.166666667	181.5416667
13260	10/3/2014	NA	0	0	NA	0	6.9	7.574166667	8.1625	1.238333333	3.7875	176.5833333
13261	10/4/2014	NA	0	0	NA	0	6	6.778333333	7.4	2.128333333	5.291666667	125.2083333
13262	10/5/2014	NA	0	0	0	0	0	5.520416667	7.708333333	2.707083333	6.804166667	126.875
13263	10/6/2014	NA	0	0	0	0	0	5.256666667	7.508333333	3.9525	9.066666667	131.5833333
13264	10/7/2014	NA	0	0	NA	0.2	0	5.25	7.2	4.8075	10.65	142.4166667
13265	10/8/2014	NA	0	0	NA	1.1	0	7.345	7.633333333	3.869583333	7.829166667	154.25
13266	10/9/2014	NA	0	0	NA	0	9.5	10.49	8.295833333	2.876666667	6.65	143
13267	10/10/2014	NA	0	0	NA	0.1	3.4	11.91875	8.9625	1.004166667	3.233333333	215.4166667
13268	10/11/2014	NA	0	0	NA	0.4	0	10.01958333	8.791666667	1.308333333	4.116666667	160.75
13269	10/12/2014	NA	0	0	0	0.1	7	9.2625	9.095833333	1.912083333	4.933333333	216.875
13270	10/13/2014	NA	0	0	0	0.2	5.4	11.30208333	8.954166667	2.11875	5.045833333	151.6666667
13271	10/14/2014	NA	0	0	NA	11.7	0.4	7.745	8.625	3.26	6.3375	271.875
13272	10/15/2014	NA	0	0	NA	3.9	1.2	6.72375	8.166666667	1.9875	4.829166667	202.9583333
13273	10/16/2014	NA	0	0	NA	12.8	0	6.34375	7.733333333	2.175833333	5.795833333	233.875
13274	10/17/2014	NA	0	0	NA	14.4	0	6.019166667	7.629166667	4.13625	8.120833333	286.5
13275	10/18/2014	NA	0	0	NA	1.2	2.2	6.71	7.5375	2.085416667	4.8875	226.625
13276	10/19/2014	NA	0	0	0	0	8.2	9.027083333	7.629166667	1.93875	6.0875	190
13277	10/20/2014	NA	0	0	0	4	3	6.934166667	8.070833333	4.406666667	9.45	275
13278	10/21/2014	NA	0	0	NA	8.9	0.3	4.387916667	7.345833333	3.12375	7.541666667	213.8333333
13279	10/22/2014	NA	0	0	NA	39.1	0	0.08125	5.470833333	5.649166667	10.775	281.875
13280	10/23/2014	NA	0	0	NA	12.8	0	1.316666667	3.120833333	4.942083333	11.60416667	51.91666667
13281	10/24/2014	NA	0	0	NA	0	6.1	1.81	3.145833333	2.325416667	5.675	100.2083333
13282	10/25/2014	NA	0	0	NA	0	6.8	0.971666667	2.825	0.974583333	2.675	199.25
13283	10/26/2014	NA	0	0	NA	0	4.1	4.740869565	3.147826087	1.878695652	3.695652174	211.0434783
13284	10/27/2014	NA	0	0	0	0	8.8	4.715	3.025	1.03875	2.6875	170
13285	10/28/2014	NA	0	0	NA	0	8.8	3.885416667	2.425	2.088333333	5.479166667	129.375
13286	10/29/2014	NA	0	0	NA	0	8.8	2.595416667	1.7875	2.19625	5.366666667	159
13287	10/30/2014	NA	0	0	NA	0	8	4.039166667	1.654166667	1.56875	3.675	235.125
