Date F Station_F SCE Station_SCE SNO Station_SNO SSV Station_SSV SRA Station_SRA Tair Tair_note T_grad H H_note Station_H Rain_Tw Rain_Ta
1992-07-13 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.3 H1LBOU01 0 H1LBOU01 9 Measured -0.612244897959184 89 Measured H1LBOU01 0 0
1992-07-14 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.6 H1LBOU01 16 H1LBOU01 10.7 Measured -0.571428571428572 87 Measured H1LBOU01 16 16
1992-07-15 5.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.4 H1LBOU01 0 H1LBOU01 8.2 Measured -0.585034013605442 88 Measured H1LBOU01 0 0
1992-07-16 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.7 H1LBOU01 0 H1LBOU01 10.4 Measured -0.421768707482993 84 Measured H1LBOU01 0 0
1992-07-17 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11.1 H1LBOU01 0 H1LBOU01 13.3 Measured -0.530612244897959 85 Measured H1LBOU01 0 0
1992-07-18 8.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5.7 H1LBOU01 0 H1LBOU01 12.6 Measured -0.748299319727891 83 Measured H1LBOU01 0 0
1992-07-19 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11.9 H1LBOU01 0 H1LBOU01 11.3 Measured -0.680272108843537 88 Measured H1LBOU01 0 0
1992-07-20 1 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.5 H1LBOU01 0 H1LBOU01 17.7 Measured -0.340136054421769 75 Measured H1LBOU01 0 0
1992-07-21 4.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 13 H1LBOU01 0 H1LBOU01 19 Measured -0.612244897959184 63 Measured H1LBOU01 0 0
1992-07-22 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5.8 H1LBOU01 7.3 H1LBOU01 15.2 Measured -0.54421768707483 88 Measured H1LBOU01 7.3 7.3
1992-07-23 5.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6 H1LBOU01 0 H1LBOU01 11.3 Measured -0.639455782312925 88 Measured H1LBOU01 0 0
1992-07-24 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 13.3 H1LBOU01 0 H1LBOU01 13.4 Measured -0.585034013605442 70 Measured H1LBOU01 0 0
1992-07-25 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.5 H1LBOU01 0 H1LBOU01 15.9 Measured -0.36734693877551 72 Measured H1LBOU01 0 0
1992-07-26 4.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.3 H1LBOU01 0 H1LBOU01 12.7 Measured -0.625850340136055 80 Measured H1LBOU01 0 0
1992-07-27 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.4 H1LBOU01 0 H1LBOU01 16.7 Measured -0.394557823129252 77 Measured H1LBOU01 0 0
1992-07-28 9.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.7 H1LBOU01 0 H1LBOU01 6.7 Measured -0.680272108843537 89 Measured H1LBOU01 0 0
1992-07-29 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.4 H1LBOU01 0 H1LBOU01 11.3 Measured -0.326530612244898 75 Measured H1LBOU01 0 0
1992-07-30 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11.4 H1LBOU01 0 H1LBOU01 15.5 Measured -0.598639455782313 75 Measured H1LBOU01 0 0
1992-07-31 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6 H1LBOU01 35.5 H1LBOU01 14.5 Measured -0.394557823129252 78 Measured H1LBOU01 35.5 35.5
1992-08-01 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5 H1LBOU01 0 H1LBOU01 15.2 Measured -0.462585034013606 70 Measured H1LBOU01 0 0
1992-08-02 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.6 H1LBOU01 0 H1LBOU01 16.1 Measured -0.421768707482993 77 Measured H1LBOU01 0 0
1992-08-03 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.7 H1LBOU01 4.6 H1LBOU01 19.2 Measured -0.326530612244898 63 Measured H1LBOU01 4.6 4.6
1992-08-04 6 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.3 H1LBOU01 7.6 H1LBOU01 11.9 Measured -0.36734693877551 86 Measured H1LBOU01 7.6 7.6
1992-08-05 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.6 H1LBOU01 0 H1LBOU01 13.3 Measured -0.340136054421769 57 Measured H1LBOU01 0 0
1992-08-06 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 13.1 H1LBOU01 0 H1LBOU01 16.4 Measured -0.35374149659864 54 Measured H1LBOU01 0 0
1992-08-07 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.6 H1LBOU01 0 H1LBOU01 19 Measured -0.35374149659864 52 Measured H1LBOU01 0 0
1992-08-08 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.3 H1LBOU01 0 H1LBOU01 21.5 Measured -0.340136054421769 57 Measured H1LBOU01 0 0
1992-08-09 5 H1LBOU01 0 H1LBOU01 0 H1LBOU01 12.4 H1LBOU01 0 H1LBOU01 21.2 Measured -0.666666666666667 55 Measured H1LBOU01 0 0
1992-08-10 7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11.7 H1LBOU01 21.1 H1LBOU01 17.8 Measured -0.598639455782313 75 Measured H1LBOU01 21.1 21.1
1992-08-11 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.2 H1LBOU01 0.3 H1LBOU01 10.2 Measured -0.571428571428572 86 Measured H1LBOU01 0.3 0.3
1992-08-12 4.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.3 H1LBOU01 0 H1LBOU01 11.4 Measured -0.598639455782313 83 Measured H1LBOU01 0 0
1992-08-13 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.8 H1LBOU01 3.4 H1LBOU01 8.9 Measured -0.639455782312925 94 Measured H1LBOU01 3.4 3.4
1992-08-14 8.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 11.8 H1LBOU01 8.7 Measured -0.462585034013605 98 Measured H1LBOU01 11.8 11.8
1992-08-15 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.7 H1LBOU01 0 H1LBOU01 6.8 Measured -0.598639455782313 88 Measured H1LBOU01 0 0
1992-08-16 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.2 H1LBOU01 0 H1LBOU01 9.8 Measured -0.462585034013605 79 Measured H1LBOU01 0 0
1992-08-17 3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.2 H1LBOU01 0.9 H1LBOU01 11.9 Measured -0.557823129251701 83 Measured H1LBOU01 0.9 0.9
1992-08-18 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.8 H1LBOU01 0 H1LBOU01 11.3 Measured -0.612244897959184 87 Measured H1LBOU01 0 0
1992-08-19 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.9 H1LBOU01 4.3 H1LBOU01 16.6 Measured -0.340136054421769 80 Measured H1LBOU01 4.3 4.3
1992-08-20 1 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.9 H1LBOU01 26.2 H1LBOU01 16.2 Measured -0.380952380952381 80 Measured H1LBOU01 26.2 26.2
1992-08-21 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.1 H1LBOU01 0 H1LBOU01 12.6 Measured -0.517006802721088 89 Measured H1LBOU01 0 0
1992-08-22 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.2 H1LBOU01 0 H1LBOU01 13.4 Measured -0.380952380952381 81 Measured H1LBOU01 0 0
1992-08-23 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3 H1LBOU01 8.8 H1LBOU01 11.7 Measured -0.380952380952381 97 Measured H1LBOU01 8.8 8.8
1992-08-24 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7 H1LBOU01 1.8 H1LBOU01 10.9 Measured -0.557823129251701 88 Measured H1LBOU01 1.8 1.8
1992-08-25 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4 H1LBOU01 2.6 H1LBOU01 14.3 Measured -0.353741496598639 88 Measured H1LBOU01 2.6 2.6
1992-08-26 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5.8 H1LBOU01 0 H1LBOU01 16.5 Measured -0.0952380952380951 81 Measured H1LBOU01 0 0
1992-08-27 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.8 H1LBOU01 0 H1LBOU01 14.3 Measured -0.530612244897959 88 Measured H1LBOU01 0 0
1992-08-28 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.7 H1LBOU01 0 H1LBOU01 20.2 Measured -0.0272108843537414 62 Measured H1LBOU01 0 0
1992-08-29 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.5 H1LBOU01 0.2 H1LBOU01 17.8 Measured -0.517006802721089 70 Measured H1LBOU01 0.2 0.2
1992-08-30 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1 H1LBOU01 0.2 H1LBOU01 14.2 Measured -0.462585034013606 91 Measured H1LBOU01 0.2 0.2
1992-08-31 9 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.7 H1LBOU01 6 H1LBOU01 15 Measured -0.639455782312925 72 Measured H1LBOU01 6 6
1992-09-01 7.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 21 H1LBOU01 3.7 Measured -0.557823129251701 100 Measured H1LBOU01 21 21
1992-09-02 5.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.3 H1LBOU01 3.1 H1LBOU01 4.8 Measured -0.761904761904762 95 Measured H1LBOU01 3.1 3.1
1992-09-03 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.1 H1LBOU01 8 Measured -0.653061224489796 100 Measured H1LBOU01 7.1 7.1
1992-09-04 6 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3 H1LBOU01 3.8 H1LBOU01 4.9 Measured -0.54421768707483 96 Measured H1LBOU01 3.8 3.8
1992-09-05 13.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 23.6 H1LBOU01 2.4 Measured -0.598639455782313 97 Measured H1LBOU01 23.6 23.6
1992-09-06 14 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.8 H1LBOU01 2.4 Measured -0.72108843537415 100 Measured H1LBOU01 2.8 2.8
1992-09-07 8 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.7 H1LBOU01 2.2 H1LBOU01 5.3 Measured -0.612244897959184 86 Measured H1LBOU01 2.2 2.2
1992-09-08 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.4 H1LBOU01 5.6 Measured -0.448979591836735 98 Measured H1LBOU01 2.4 2.4
1992-09-09 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.5 H1LBOU01 0 H1LBOU01 4.7 Measured -0.435374149659864 83 Measured H1LBOU01 0 0
1992-09-10 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.5 H1LBOU01 0 H1LBOU01 8.5 Measured -0.149659863945578 70 Measured H1LBOU01 0 0
1992-09-11 4.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7 H1LBOU01 0 H1LBOU01 10.7 Measured -0.489795918367347 88 Measured H1LBOU01 0 0
1992-09-12 5.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.3 H1LBOU01 0.1 H1LBOU01 8.4 Measured -0.571428571428571 97 Measured H1LBOU01 0.1 0.1
1992-09-13 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.2 H1LBOU01 0 H1LBOU01 9.8 Measured -0.312925170068027 93 Measured H1LBOU01 0 0
1992-09-14 7.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 26.3 H1LBOU01 6.4 Measured -0.612244897959184 98 Measured H1LBOU01 26.3 26.3
1992-09-15 7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.4 H1LBOU01 0.1 H1LBOU01 5.9 Measured -0.530612244897959 95 Measured H1LBOU01 0.1 0.1
1992-09-16 8 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.2 H1LBOU01 0.1 H1LBOU01 7 Measured -0.585034013605442 100 Measured H1LBOU01 0.1 0.1
1992-09-17 7.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.8 H1LBOU01 0 H1LBOU01 5.8 Measured -0.299319727891156 61 Measured H1LBOU01 0 0
1992-09-18 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.3 H1LBOU01 0 H1LBOU01 7.1 Measured -0.122448979591837 57 Measured H1LBOU01 0 0
1992-09-19 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.3 H1LBOU01 0 H1LBOU01 8.3 Measured 0.0952380952380954 58 Measured H1LBOU01 0 0
1992-09-20 2 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.5 H1LBOU01 0 H1LBOU01 6.6 Measured -0.394557823129252 77 Measured H1LBOU01 0 0
1992-09-21 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.6 H1LBOU01 0 H1LBOU01 8.4 Measured -0.557823129251701 88 Measured H1LBOU01 0 0
1992-09-22 6.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.5 H1LBOU01 0 H1LBOU01 9.7 Measured -0.707482993197279 85 Measured H1LBOU01 0 0
1992-09-23 5.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.3 H1LBOU01 0 H1LBOU01 11.2 Measured -0.36734693877551 92 Measured H1LBOU01 0 0
1992-09-24 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 10.1 Measured -0.394557823129252 93 Measured H1LBOU01 0 0
1992-09-25 5.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8.5 Measured -0.789115646258503 89 Measured H1LBOU01 0 0
1992-09-26 1.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.3 H1LBOU01 0 H1LBOU01 8.9 Measured -0.421768707482993 72 Measured H1LBOU01 0 0
1992-09-27 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.1 H1LBOU01 0 H1LBOU01 11.9 Measured 0.163265306122449 68 Measured H1LBOU01 0 0
1992-09-28 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.6 H1LBOU01 0 H1LBOU01 11.9 Measured -0.0272108843537414 71 Measured H1LBOU01 0 0
1992-09-29 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.8 H1LBOU01 0 H1LBOU01 6.9 Measured -0.435374149659864 85 Measured H1LBOU01 0 0
1992-09-30 3.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.2 Measured -0.380952380952381 96 Measured H1LBOU01 0 0
1992-10-01 2.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.1 H1LBOU01 0 H1LBOU01 3.9 Measured -0.36734693877551 80 Measured H1LBOU01 0 0
1992-10-02 2.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5.7 H1LBOU01 0 H1LBOU01 5.7 Measured -0.0544217687074829 95 Measured H1LBOU01 0 0
1992-10-03 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.6 Measured -0.122448979591837 85 Measured H1LBOU01 0 0
1992-10-04 9.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.5 H1LBOU01 4.2 H1LBOU01 6.4 Measured -0.36734693877551 87 Measured H1LBOU01 4.2 4.2
1992-10-05 10 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 1.6 H1LBOU01 7.9 Measured -0.884353741496599 100 Measured H1LBOU01 1.6 1.6
1992-10-06 9 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.5 Measured -0.435374149659864 100 Measured H1LBOU01 0 0
1992-10-07 11.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.2 H1LBOU01 4.8 H1LBOU01 5.7 Measured -0.448979591836735 97 Measured H1LBOU01 4.8 4.8
1992-10-08 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 9.4 H1LBOU01 0 H1LBOU01 4.4 Measured -0.353741496598639 89 Measured H1LBOU01 0 0
1992-10-09 4 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 3.5 H1LBOU01 1.7 Measured -0.612244897959184 100 Measured H1LBOU01 3.5 3.5
1992-10-10 4.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 5.7 H1LBOU01 0 H1LBOU01 -0.4 Measured -0.612244897959184 84 Measured H1LBOU01 0 0
1992-10-11 6.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 6.5 H1LBOU01 1.9 H1LBOU01 1.6 Measured -0.36734693877551 74 Measured H1LBOU01 0 1.9
1992-10-12 7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.9 H1LBOU01 0 H1LBOU01 -4.3 Measured -0.693877551020408 89 Measured H1LBOU01 0 0
1992-10-13 0.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 8 H1LBOU01 0 H1LBOU01 -3.1 Measured -0.312925170068027 87 Measured H1LBOU01 0 0
1992-10-14 4.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 7.5 H1LBOU01 0 H1LBOU01 -1.2 Measured -0.72108843537415 98 Measured H1LBOU01 0 0
1992-10-15 5.3 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.2 H1LBOU01 -0.9 Measured -0.870748299319728 100 Measured H1LBOU01 0 0
1992-10-16 3.7 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 -2.8 Measured -0.653061224489796 98 Measured H1LBOU01 0 0
1992-10-17 3.3 H1LBOU01 0 H1LBOU01 5 H1LBOU01 0 H1LBOU01 5.4 H1LBOU01 -3.2 Measured -0.408163265306122 99 Measured H1LBOU01 0 0
1992-10-18 3 H1LBOU01 5 H1LBOU01 1 H1LBOU01 0 H1LBOU01 1.2 H1LBOU01 -3.1 Measured -0.598639455782313 95 Measured H1LBOU01 0 0
1992-10-19 3 H1LBOU01 6 H1LBOU01 0 H1LBOU01 3.3 H1LBOU01 0 H1LBOU01 -1.9 Measured -0.612244897959184 98 Measured H1LBOU01 0 0
1992-10-20 1.7 H1LBOU01 4 H1LBOU01 0 H1LBOU01 6 H1LBOU01 0 H1LBOU01 1.2 Measured -0.258503401360544 87 Measured H1LBOU01 0 0
1992-10-21 3 H1LBOU01 3 H1LBOU01 1 H1LBOU01 5.1 H1LBOU01 1.2 H1LBOU01 0.3 Measured -0.530612244897959 98 Measured H1LBOU01 1.2 0
1992-10-22 7.3 H1LBOU01 4 H1LBOU01 10 H1LBOU01 0 H1LBOU01 10.8 H1LBOU01 -2.7 Measured -0.571428571428571 100 Measured H1LBOU01 0 0
1992-10-23 5.7 H1LBOU01 12 H1LBOU01 7 H1LBOU01 0 H1LBOU01 7.4 H1LBOU01 -1.8 Measured -0.489795918367347 100 Measured H1LBOU01 0 0
1992-10-24 6.3 H1LBOU01 17 H1LBOU01 17 H1LBOU01 0 H1LBOU01 16.3 H1LBOU01 -2.1 Measured -0.476190476190476 100 Measured H1LBOU01 0 0
1992-10-25 6 H1LBOU01 27 H1LBOU01 17 H1LBOU01 0 H1LBOU01 16.8 H1LBOU01 -3.2 Measured -0.489795918367347 100 Measured H1LBOU01 0 0
1992-10-26 10 H1LBOU01 35 H1LBOU01 10 H1LBOU01 0 H1LBOU01 10.3 H1LBOU01 -2 Measured -0.489795918367347 100 Measured H1LBOU01 0 0
1992-10-27 4 H1LBOU01 45 H1LBOU01 0 H1LBOU01 3.3 H1LBOU01 2.7 H1LBOU01 -3.9 Measured -0.639455782312925 100 Measured H1LBOU01 0 0
1992-10-28 6 H1LBOU01 45 H1LBOU01 1 H1LBOU01 0 H1LBOU01 4.1 H1LBOU01 0.8 Measured -0.489795918367347 100 Measured H1LBOU01 4.1 4.1
1992-10-29 5.3 H1LBOU01 46 H1LBOU01 3 H1LBOU01 0 H1LBOU01 3.1 H1LBOU01 -1.4 Measured -0.557823129251701 100 Measured H1LBOU01 0 0
1992-10-30 4.7 H1LBOU01 45 H1LBOU01 0 H1LBOU01 1.5 H1LBOU01 0 H1LBOU01 -1.9 Measured -0.612244897959184 97 Measured H1LBOU01 0 0
1992-10-31 1.7 H1LBOU01 45 H1LBOU01 2 H1LBOU01 0 H1LBOU01 1.7 H1LBOU01 -3.2 Measured -0.503401360544218 98 Measured H1LBOU01 0 0
1992-11-01 3.3 H1LBOU01 46 H1LBOU01 0 H1LBOU01 6.6 H1LBOU01 0 H1LBOU01 -2.4 Measured -0.585034013605442 99 Measured H1LBOU01 0 0
1992-11-02 4 H1LBOU01 44 H1LBOU01 0 H1LBOU01 6.2 H1LBOU01 0 H1LBOU01 -0.6 Measured -0.36734693877551 89 Measured H1LBOU01 0 0
1992-11-03 6.7 H1LBOU01 41 H1LBOU01 1 H1LBOU01 0 H1LBOU01 0.9 H1LBOU01 -0.4 Measured -0.503401360544218 100 Measured H1LBOU01 0 0
1992-11-04 7.3 H1LBOU01 42 H1LBOU01 6 H1LBOU01 0 H1LBOU01 3.2 H1LBOU01 -1.4 Measured -0.612244897959184 100 Measured H1LBOU01 0 0
1992-11-05 8.7 H1LBOU01 48 H1LBOU01 0 H1LBOU01 0 H1LBOU01 2.6 H1LBOU01 1.3 Measured -0.408163265306122 100 Measured H1LBOU01 2.6 2.6
1992-11-06 7.7 H1LBOU01 40 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0.4 H1LBOU01 2.7 Measured -0.585034013605442 99 Measured H1LBOU01 0.4 0.4
1992-11-07 8.7 H1LBOU01 40 H1LBOU01 0 H1LBOU01 4.5 H1LBOU01 1.3 H1LBOU01 3 Measured -0.448979591836735 96 Measured H1LBOU01 1.3 1.3
1992-11-08 9.3 H1LBOU01 38 H1LBOU01 2 H1LBOU01 0 H1LBOU01 1.1 H1LBOU01 -4.5 Measured -0.693877551020408 98 Measured H1LBOU01 0 0
1992-11-09 3.3 H1LBOU01 38 H1LBOU01 0 H1LBOU01 8.5 H1LBOU01 0 H1LBOU01 -2.8 Measured -0.299319727891156 80 Measured H1LBOU01 0 0
1992-11-10 2.7 H1LBOU01 36 H1LBOU01 3 H1LBOU01 1.8 H1LBOU01 1.6 H1LBOU01 -0.1 Measured -0.285714285714286 97 Measured H1LBOU01 1.6 0
1992-11-11 6.7 H1LBOU01 36 H1LBOU01 4 H1LBOU01 0 H1LBOU01 6.9 H1LBOU01 0 Measured -0.54421768707483 100 Measured H1LBOU01 6.9 0
1992-11-12 6.7 H1LBOU01 38 H1LBOU01 10 H1LBOU01 0 H1LBOU01 9.2 H1LBOU01 -3.4 Measured -0.625850340136054 98 Measured H1LBOU01 0 0
1992-11-13 4 H1LBOU01 43 H1LBOU01 6 H1LBOU01 0 H1LBOU01 5 H1LBOU01 -5.3 Measured -0.680272108843537 99 Measured H1LBOU01 0 0
1992-11-14 6.7 H1LBOU01 45 H1LBOU01 25 H1LBOU01 0 H1LBOU01 16.8 H1LBOU01 -5.6 Measured -0.585034013605442 98 Measured H1LBOU01 0 0
1992-11-15 1.3 H1LBOU01 60 H1LBOU01 2 H1LBOU01 0 H1LBOU01 1 H1LBOU01 -5.2 Measured -0.530612244897959 98 Measured H1LBOU01 0 0
1992-11-16 2.7 H1LBOU01 61 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 -0.5 Measured -0.272108843537415 100 Measured H1LBOU01 0 0
1992-11-17 2.7 H1LBOU01 56 H1LBOU01 1 H1LBOU01 0 H1LBOU01 0.7 H1LBOU01 -1.7 Measured -0.476190476190476 100 Measured H1LBOU01 0 0
1992-11-18 4 H1LBOU01 56 H1LBOU01 15 H1LBOU01 0 H1LBOU01 7.5 H1LBOU01 -4.4 Measured -0.585034013605442 100 Measured H1LBOU01 0 0
1992-11-19 7.3 H1LBOU01 70 H1LBOU01 20 H1LBOU01 0 H1LBOU01 11.4 H1LBOU01 -4.5 Measured -0.571428571428571 100 Measured H1LBOU01 0 0
1992-11-20 9.3 H1LBOU01 85 H1LBOU01 5 H1LBOU01 0 H1LBOU01 2.8 H1LBOU01 -5 Measured -0.585034013605442 100 Measured H1LBOU01 0 0
1992-11-21 6.7 H1LBOU01 85 H1LBOU01 8 H1LBOU01 0 H1LBOU01 3.8 H1LBOU01 -5.5 Measured -0.625850340136054 97 Measured H1LBOU01 0 0
1992-11-22 2.3 H1LBOU01 87 H1LBOU01 3 H1LBOU01 0 H1LBOU01 1.6 H1LBOU01 -4.8 Measured -0.503401360544218 100 Measured H1LBOU01 0 0
1992-11-23 7.3 H1LBOU01 85 H1LBOU01 0 H1LBOU01 0 H1LBOU01 4.3 H1LBOU01 0.4 Measured 0.122448979591837 96 Measured H1LBOU01 4.3 0
1992-11-24 4.3 H1LBOU01 60 H1LBOU01 0 H1LBOU01 7 H1LBOU01 0 H1LBOU01 4.4 Measured 0.35374149659864 67 Measured H1LBOU01 0 0
1992-11-25 4 H1LBOU01 55 H1LBOU01 5 H1LBOU01 0 H1LBOU01 15 H1LBOU01 1.5 Measured -0.0408163265306122 82 Measured H1LBOU01 15 15
1992-11-26 7.3 H1LBOU01 58 H1LBOU01 7 H1LBOU01 0 H1LBOU01 7 H1LBOU01 -0.4 Measured -0.612244897959184 100 Measured H1LBOU01 0 0
1992-11-27 12.7 H1LBOU01 62 H1LBOU01 2 H1LBOU01 0 H1LBOU01 1.4 H1LBOU01 -4.2 Measured -0.666666666666667 100 Measured H1LBOU01 0 0
1992-11-28 16 H1LBOU01 62 H1LBOU01 5 H1LBOU01 0 H1LBOU01 4.8 H1LBOU01 -2.9 Measured -0.503401360544218 100 Measured H1LBOU01 0 0
1992-11-29 4.7 H1LBOU01 65 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 -5.6 Measured -0.666666666666667 100 Measured H1LBOU01 0 0
1992-11-30 2.7 H1LBOU01 65 H1LBOU01 0 H1LBOU01 3.2 H1LBOU01 0 H1LBOU01 -4.9 Measured -0.448979591836735 100 Measured H1LBOU01 0 0
1992-12-01 4 H1LBOU01 65 H1LBOU01 1 H1LBOU01 0 H1LBOU01 0.4 H1LBOU01 -1.8 Measured -0.258503401360544 100 Measured H1LBOU01 0 0
1992-12-02 4 H1LBOU01 60 H1LBOU01 2 H1LBOU01 0 H1LBOU01 1.4 H1LBOU01 -2.3 Measured -0.394557823129252 100 Measured H1LBOU01 0 0
1992-12-03 4.7 H1LBOU01 60 H1LBOU01 5 H1LBOU01 0 H1LBOU01 7.8 H1LBOU01 0.8 Measured -0.503401360544218 100 Measured H1LBOU01 7.8 7.8
1992-12-04 8 H1LBOU01 60 H1LBOU01 6 H1LBOU01 0 H1LBOU01 6.1 H1LBOU01 -1.7 Measured -0.625850340136054 100 Measured H1LBOU01 0 0
1992-12-05 3.7 H1LBOU01 60 H1LBOU01 5 H1LBOU01 0 H1LBOU01 2.8 H1LBOU01 -2.9 Measured -0.585034013605442 100 Measured H1LBOU01 0 0
1992-12-06 9 H1LBOU01 60 H1LBOU01 0 H1LBOU01 0 H1LBOU01 0 H1LBOU01 -5.5 Measured -0.653061224489796 100 Measured H1LBOU01 0 0
